ID_105101	Die Arbeitgeberin zeigte dem Bewerber den Arbeitsvertrag. Er wirkte dabei sehr sympathisch. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Die Arbeitgeberin zeigte dem Bewerber den Arbeitsvertrag. Er wirkte dabei sehr sympathisch. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)
ID_103835	Der Klient überwies der Detektivin den Betrag. Der war dabei sehr diskret. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	7
ID_105170	Der Enkel malte dem Großvater den Garten. Er enthielt viele bunte Pflanzen. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	7
ID_105090	Die Studentin stahl dem Dozenten den Laptop. Dieser hatte dadurch ernste Schwierigkeiten. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Die Studentin stahl dem Dozenten den Laptop. Dieser hatte dadurch ernste Schwierigkeiten. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)
ID_104559	Die Friseurin erzählte dem Neukunden den Sonntagswitz. Dieser konnte danach nicht aufhören, zu lachen. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	4
ID_103784	Der Unternehmer stellte der Bankangestellten den Kostenplan. Dieser war dabei sehr konzentriert. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	4
ID_105348	Der Inhaber bot dem Mitarbeiter den Umzugswagen. Dieser war geräumig genug für alle Möbel. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Ich würde den Text mit einer 7 bewerten.
ID_105368	Die Eigentümerin vermietete der Anwohnerin die Parkfläche. Sie war glücklicherweise schattig. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_104602	Der Autor widmete der Verlobten die Novelle. Die war dafür sehr dankbar. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Die Aussage ist grammatisch korrekt und verständlich. Allerdings scheint es ein Satz zu fehlen, der den Inhalt des Textes ergänzt.
ID_105716	Der Türsteher verweigerte dem Besucher den Zutritt. Der war leider nicht gestattet. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Die Bewertung des Textes erfolgt auf einer Skala von 1 (sehr seltsam) bis 7 (perfekt).
ID_104763	Der Vater kaufte der Tochter die Zuckerwatte. Diese war umgehend gut gelaunt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Die Zuckerwatte war umgehend gut gelaunt.
ID_105542	Die Lehrerin kündigte der Rektorin die Pensionierung. Diese war schon lange geplant. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Die Lehrerin kündigte der Rektorin die Pensionierung. Diese war schon lange geplant. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)
ID_104771	Der Lieferant baute der Kundin die Kommode. Sie war nämlich etwas ungeschickt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_104010	Die Betrügerin raubte dem König die Krone. Diese war allerdings unvorsichtig. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_104228	Die Schneiderin nähte dem Klienten die Jacke. Sie investierte viel Mühe. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	4
ID_104437	Die Teenagerin verkaufte dem Freund den Ausweis. Der war bereits vorbestraft. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Wie klingt der Text? (1=sehr seltsam, 7=perfekt)
ID_104317	Der Verkäufer lieh der Interessentin den Autoschlüssel. Dieser war voller Hoffnung. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Die Frage ist nicht vollständig, daher kann ich sie nicht beantworten.
ID_104215	Die Kollegin führte dem Neuen die Prozedur. Diese war dabei sehr sorgfältig. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Die Kollegin führte dem Neuen die Prozedur. Diese war dabei sehr sorgfältig.
ID_105166	Der Archäologe präsentierte dem Museumsdirektor den Fund. Dieser war sensationell. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Ich würde den Text mit einer 7 bewerten.
ID_104982	Der Lieferant reichte der Floristin die Rechnung. Sie war sehr gutaussehend. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_104423	Die Künstlerin vererbte dem Musiker den Besitz. Der war jetzt sehr reich. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_104580	Die Krankenpflegerin wusch dem Patienten den Rücken. Er kannte die Routine mittlerweile. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	7
ID_105589	Die Diebin entwendete der Touristin die Handtasche. Die enthielt alle Wertsachen. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	7
ID_104804	Der Hotelmanager beschaffte der Urlauberin die Massage. Die machte nämlich einen gestressten Eindruck. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Die Frage ist nicht korrekt gestellt. Es wird nicht klar, um welchen Aspekt es sich handelt.
