ID_105515	Die Hotelmanagerin beschaffte der Urlauberin die Massage. Sie war sogar ermäßigt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Der Text klingt seltsam, da die Hotelmanagerin eine Massage für die Urlauberin beschafft, was ungewöhnlich ist. Eine Massage wird normalerweise von einem Massagesalon oder einem Spa-Anbieter angeboten, nicht von einem Hotel. Es wäre normaler, wenn die Hotelmanagerin der Urlauberin eine
ID_104006	Die Betrügerin raubte dem König die Krone. Die war allerdings unvorsichtig. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Der Text klingt seltsam, da er zwei widersprüchliche Aussagen enthält. Die Krone kann nicht sowohl "raubt" als auch "geraubt" werden. Außerdem ist die Beschreibung der Krone als "unvorsichtig" ungewöhnlich, da Krone keine Person ist und daher keine Eigenschaften wie Vors
ID_104915	Der Schneider nähte der Klientin die Jacke. Diese investierte viel Geld. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_105046	Die Wächterin hat dem Schwager den Geheimcode. Dieser war glücklicherweise schon betrunken. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Der Text klingt seltsam. Hier ist eine mögliche Verbesserung:
ID_105689	Die Lieferantin reichte der Floristin die Rechnung. Diese war ganz zerknittert. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_103778	Der Käufer schuldete der Händlerin den Kaufpreis. Er war telefonisch nicht erreichbar. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Der Text klingt seltsam, da er zwei konträre Informationen miteinander verbindet. Es ist unwahrscheinlich, dass jemand, der einen Kaufpreis schuldet, telefonisch nicht erreichbar ist. Eine mögliche Interpretation könnte sein, dass der Käufer den Kaufpreis schuldet, aber telefonisch nicht erreichbar ist, um
ID_105338	Der Inhaber bot dem Mitarbeiter den Umzugswagen. Der war geräumig genug für alle Möbel. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_105082	Die Studentin stahl dem Dozenten den Laptop. Der hatte dadurch ernste Schwierigkeiten. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Der Text klingt seltsam, da er zwei konträre Handlungen in einem Satz zusammenfasst. Es ist ungewöhnlich, dass die Studentin dem Dozenten den Laptop stiehlt und dieser dadurch "ernste Schwierigkeiten" hat. Es wäre besser, diese Handlungen in zwei separate Sätze zu tr
ID_104717	Der Anwalt erklärte der Mandantin die Beweislage. Diese war nun perfekt vorbereitet. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	4
ID_104950	Der Regisseur empfahl der Schauspielerin die Fernsehserie. Sie sah gern Komödien. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	5
ID_105158	Der Archäologe präsentierte dem Museumsdirektor den Fund. Der war sensationell. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	6
ID_105127	Der Künstler vererbte dem Musiker den Besitz. Er bestand aus Geldwerten und Grundstücken. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_104962	Der Chef garantierte der Angestellten die Gehaltserhöhung. Die war daraufhin sehr zufrieden. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_104144	Der Onkel leitete der Nichte den Videoclip. Dieser mochte witzige Katzenvideos. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Der Text klingt seltsam, da er zwei Sätze mit unterschiedlichen grammatikalischen Strukturen kombiniert. Der erste Satz ist korrekt, aber der zweite Satz ist unvollständig und verwirrend. Es ist besser, den Text in zwei separate Sätze zu trennen, um die Klarheit zu verbessern.
ID_105538	Die Lehrerin kündigte der Rektorin die Pensionierung. Die war schon lange geplant. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	5
ID_104564	Die Friseurin erzählte dem Neukunden den Sonntagswitz. Der konnte danach nicht aufhören, zu lachen. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	5
ID_104751	Der Vater kaufte der Tochter die Zuckerwatte. Die war umgehend gut gelaunt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Der Text klingt seltsam. Es ist ungewöhnlich, dass der Vater der Tochter Zuckerwatte kauft, um sie gut gelaunt zu machen. Es ist nicht klar, warum Zuckerwatte in diesem Kontext eine Rolle spielt. Eine mögliche Interpretation ist, dass die Tochter traurig oder niedergeschlagen
ID_105297	Der Krankenpfleger wusch dem Patienten den Rücken. Dieser war etwas schuppig. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_105059	Die Vermieterin schickte dem Mieter den Mietvertrag. Er hat nämlich vergessen, zu unterschreiben. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	5
ID_105325	Die Autorin widmete der Verlobten die Novelle. Sie war ein Verkaufshit. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Der Text klingt seltsam, da die Verbindung zwischen der Autorin, der Verlobten und dem Verkaufshit nicht klar ist. Es ist unklar, warum die Autorin die Novelle ihrer Verlobten widmete und warum diese ein Verkaufshit war. Eine mögliche Interpretation ist, dass die Autorin die Novelle ihrer
ID_103996	Die Therapeutin gewöhnte dem Patienten die Marotte. Sie war sehr bemüht. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_104184	Die Diebin entwendete dem Touristen die Handtasche. Sie war dabei sehr aggressiv. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	3
ID_105140	Der Teenager verkaufte dem Freund den Ausweis. Er war gefälscht. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	Der Text klingt seltsam. Die Verwendung des Wortes "verkaufte" im Zusammenhang mit einem Ausweis ist ungewöhnlich. In diesem Kontext ist es wahrscheinlich, dass der Teenager den Ausweis dem Freund gegeben hat, anstatt ihn zu verkaufen. Die Aussage, dass der Ausweis gefälscht war, ist
ID_104158	Die Chirurgin besorgte dem Arzt die Stelle. Diese hatte nämlich nützliche Kontakte. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)	4
